"Index","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","f51","f52","f53","f54","f55","f56","f57","f58","f59","f60","f61","f62","f63","f64","f65","f66","f67","f68","f69","f70","f71","f72","f73","f74","f75","f76","f77","f78","f79","f80","f81","f82","f83","f84","f85","f86","f87","f88","f89","f90","f91","f92","f93","f94","f95","f96","f97","f98","f99","f100","f101","f102","f103","f104","f105","f106","f107","f108","f109","f110","f111","f112","f113","f114","f115","f116","f117","f118","f119","f120","f121","f122","f123","f124","f125","f126","f127","f128","f129","f130","f131","f132","f133","f134","f135","f136","f137","f138","f139","f140","f141","f142","f143","f144","f145","f146","f147","f148","f149","f150","f151","f152","f153","f154","f155","f156","f157","f158","f159","f160","f161","f162","f163","f164","f165","f166","f167","f168","f169","f170","f171","f172","f173","f174","f175","f176","f177","f178","f179","f180","f181","f182","f183","f184","f185","f186","f187","f188","f189","f190","f191","f192","f193","f194","f195","f196","f197","f198","f199","f200","f201","f202","f203","f204","f205","f206","f207","f208","f209","f210","f211","f212","f213","f214","f215","f216","f217","f218","f219","f220","f221","f222","f223","f224","f225","f226","f227","f228","f229","f230","f231","f232","f233","f234","f235","f236","f237","f238","f239","f240","f241","f242","f243","f244","f245","f246","f247","f248","f249","f250","f251","f252","f253","f254","f255","f256","f257","f258","f259","f260","f261","f262","f263","f264","f265","f266","f267"
2015-02-23,5904.229,4833.28,4924.7,11001.94,NA,NA,570.53,NA,183.89,NA,NA,211.854,178.579,156.639,173.942,191.501,344.99,836.67,584.61,331.38,171.91,295.34,233.45,69.14,NA,NA,NA,NA,1863.88,985.07,340.53,193.24,334.98,262.16,456.95,219.18,71.87,208.64,244.07,111.31,86.9,181.8,167.35,141.19,107.19,222,232.76,137.67,429.6,2301.94,591.27,907.08,1050.63,1760.8,1981.01,2524.4,89.67,239.17,103.32,206.18,242.81,237.51,203.17,481.146,119.42,98.49,18264.79,NA,NA,175.12,2097.45,6888.9,0.586,0.22,28.9,0.018,4.46,4.64,0.2615,2.1142,0.0152,0.1281,13.06,15.29,-0.302,0.055,0.586,10.4,-11.7,-3.7,176.667,0.351,0.733,1.2,1.011,2.459,0.7354,0.7826,1.4861,1.7529,0.3569,2.1948,0.254,-0.3613,3.4,3.16,3.32,3.31,3.2,NA,-0.034,0.048,0.125,0.252,35.8279,35.3383,-0.0543,0.12,0.38,-0.111,0.705,0.012,0.393,0.005,0.12,0.151,0.077,17.825,12.1,0.1735,0.2147,0.3841,0.6709,0.2082,0.0101,1.5764,0.0609,0.55,10.3494,18.05,NA,18.01,53802356,27.75,55.27,231.724,NA,17.45,38.5,107.798,0.025,0.09143,0.22143,35.3383,-0.115,-0.215,-0.061,-0.113,0.033,0.005,-0.016,NA,89.083,60.703,55.035,297.014,12.1,31.75,NA,NA,30.35,0.6174,23.2086,13.769,21.37,21.04,0.14166667,0.43883333,0.25466667,0.34406666,17.75,NA,NA,-0.05975904,0.29325307,-0.37451975,0.2713563,0.14766667,1.34123333,0.0694631,-0.26219217,-0.25466667,-0.34406666,0.03916667,-0.76538334,NA,0.18626527,0.73780227,0.50399512,0.49069014,0.02338943,0.62346422,0.53548457,NA,0.16290639,0.44688305,0.35922617,0.79884794,615.27077935,0.03466667,0.182,1.436,-0.113,0.09476667,-0.14733333,-1.40133333,1.254,-0.14766667,-1.34123333,123.51,4.8626,2.2055,NA,NA,7.134,9.6646,0.8069,0.10054,0.05265,0.0056,1.7241,0.1009,4.6129,0.1923,0.19776,0.1414,6.2592,1111.99,3.6279,32.548,31.651,2.9345,1.20726497,-3.29,NA,-0.67,NA,-3.07302754,NA,NA,-1.20899754,NA,NA,3.31975902,7.56944122,3.29,-0.24,NA,NA,-0.2486135,0.67875868,2.5126,-2.06993663,-1.1629466,-0.2696981,0.43883333,290.132
2015-02-24,5881.537,4830.9,4955.966,11050.64,NA,NA,568.83,NA,184.35,5400.104,NA,212.986,179.019,157.484,175.305,191.45,346.764,841.25,584.33,331.28,171.95,295.47,233.37,69.14,NA,NA,NA,NA,1866.73,984.42,340.06,193.24,335.75,261.37,457.07,220.98,71.95,209.37,245.55,111.26,87.08,182.8,168.17,141.56,108.05,223.92,233.59,137.78,431.17,2303.93,593.85,906.13,1054.33,1768.09,1991.61,2531.6,89.84,238.65,103.64,207.44,243.87,238.42,204.26,484.745,119.43,98.84,18332.3,NA,NA,175.8,2110.3,6915.2,0.638,0.22,28.5,0.018,4.41,4.63,0.2626,2.1117,0.0152,0.128,13,14.3,-0.335,-0.003,0.638,10.4,-11.6,-2.3,176.749,0.26,0.738,1.2325,1.003,2.46,0.7999,0.8214,1.4881,1.7572,0.3497,2.23,0.207,-0.3545,3.4,3.16,3.32,3.31,3.2,NA,-0.043,0.048,0.124,0.25,35.9247,35.5592,-0.05,0.12,0.367,-0.104,0.684,0.014,0.391,NA,0.116,0.161,0.08041,18.525,11.775,0.1715,0.2108,0.3857,0.6744,0.2082,0.0101,1.5852,0.0558,0.45,10.4388,17.36,NA,17.29,53928792,26.25,55.47,235.385,NA,17.731,38.5,109.445,0.02571,0.09143,0.22357,35.5592,-0.116,-0.222,-0.073,-0.107,0.034,0,-0.008,NA,88.973,60.913,54.446,290.748,11.775,32,NA,NA,31.79,0.6321,24.2039,13.575,20.79,21.96,0.14066667,0.4409,0.24966667,0.34783333,17.74,NA,NA,-0.04451239,0.29600801,-0.3782763,0.26229785,0.133,1.34993333,0.04761633,-0.26054157,-0.24966667,-0.34783333,0.0425,-0.76803334,NA,0.08826924,0.7590799,0.50138384,0.39184218,0.08776257,0.73309498,0.56182146,NA,0.13866539,0.4370557,0.31129663,0.83431141,613.79031696,0.024,0.18033333,1.443,-0.109,0.09306667,-0.15633333,-1.419,1.26266667,-0.133,-1.34993333,123.76,4.8973,2.1813,NA,NA,7.0872,9.61,0.806,0.10049,0.052669,0.0056,1.7131,0.1006,4.5997,0.1921,0.19693,0.1395,6.2524,1111.68,3.648,32.549,31.757,2.9306,1.20842264,-3.29,NA,-0.67,NA,-3.06847231,NA,NA,-1.20660679,NA,NA,3.31502734,7.55665093,3.29,-0.24,NA,NA,-0.42997739,0.67565387,2.4979,-2.24515322,-1.04562925,-0.2649761,0.4409,286.649
2015-02-25,5907.98,4862.3,4960.972,11130.92,1809.39,3421.3,569.97,24836.76,185.09,5403.277,1968.39,212.9,179.413,158.585,175.735,192.207,347.789,840.92,583.09,330.97,171.73,294.97,233.33,69.2,512.73,144.22,653.4,633.21,1874.42,983.47,340.16,193.2,333.65,261.22,459.52,222.45,72.24,210.74,244.51,112.19,86.41,183.72,169.5,141.56,107.71,223.13,233.35,138.65,431.62,2288.23,586.84,900.98,1051.36,1770.35,1997.44,2530.5,89.46,237.63,103.43,207.37,241.12,237.82,205.39,486.78,120.1,98.6,18466.92,NA,NA,177.38,2109.66,6912.16,0.617,0.23,28.4,0.018,4.44,4.54,0.2616,2.0574,0.0152,0.1265,13.54,14.56,-0.37,0.13,0.617,10,-11.1,-3.8,176.655,0.359,0.732,1.24,1.043,2.477,0.8289,0.8435,1.457,1.734,0.3183,2.2625,0.221,-0.3234,3.4,3.16,3.32,3.31,3.2,NA,-0.044,0.045,0.119,0.246,34.7477,33.8384,-0.051,0.11,0.365,-0.098,0.659,0.014,0.383,-0.004,0.112,0.12,0.07498,18.325,11.725,0.171,0.213,0.3847,0.6784,0.2031,0.0101,1.5404,0.0659,0.5,10.1532,17.2,15.32,17.54,54057720,25.75,55.56,239.85,89.333,17.786,38.5,109.717,0.02429,0.08929,0.21786,33.8384,-0.108,-0.218,-0.073,-0.107,0.034,-0.005,-0.007,NA,87.522,60.515,52.372,281.75,11.725,31.75,NA,NA,32.85,0.6017,20.625,12.703,20.46,21.84,0.13666667,0.44156667,0.241,0.34683334,17.339,-0.67508757,-6.333,-0.0086083,0.31579825,-0.37088248,0.27111148,0.129,1.3051,0.1557123,-0.21941769,-0.241,-0.34683334,0.03983333,-0.74728333,0.81476978,0.44013141,0.85596467,0.59508724,0.40473539,0.12438866,0.70393539,0.5533349,0.26538973,0.28709739,0.4730461,0.30879835,0.83592973,612.67995513,0.02466667,0.17633333,1.39983333,-0.10433333,0.09473333,-0.15166666,-1.37516666,1.2235,-0.129,-1.3051,123.88,4.8718,2.1817,89.478,NA,7.0685,9.5931,0.8064,0.10049,0.052508,0.0056,1.7163,0.0974,4.5907,0.1921,0.19713,0.1406,6.2553,1109.96,3.6421,32.568,31.732,2.9327,1.21008513,-3.29,-89.333,-0.67,-15.32,-3.06463615,-0.20982826,2.10081479,-1.20460972,0.15190694,91.90510366,3.31104799,7.54559013,3.29,-0.24,7.40007985,15.09791011,-0.36951501,0.67304272,2.5283,-2.10798122,-1.08179033,-0.2610049,0.44156667,278.218
2015-02-26,5926.989,4886.44,4968.122,11205.74,1818.68,3437.61,567.51,24750.07,184.06,5417.314,1976.12,212.031,180.34,159.75,175.521,192.442,346.413,842.9,584.75,331.92,172.62,295.57,233.1,69.3,512.99,146.03,655.35,628.8,1880.66,987.89,342.05,194.43,335.15,261.31,461.43,221.66,72.67,210.59,248.29,114.62,86.46,184.48,169.98,141.92,108.14,223.78,234.16,139.51,432.82,2304.48,597.75,905.31,1054.05,1774.92,2000.08,2540.4,89.96,238.52,103.76,207.61,245.73,239.63,203.13,486.765,121.19,98.9,18603.48,NA,NA,175.69,2115.48,6949.63,0.646,0.22,28.5,0.018,4.47,4.48,0.2611,1.98,0.0152,0.1288,13.5,13.69,-0.4,0.22,0.646,11,-10.9,-5.1,176.466,0.392,0.724,1.2275,1.04,2.46,0.8362,0.8756,1.4439,1.7281,0.2476,2.211,0.154,-0.2519,3.4,3.16,3.32,3.31,3.2,NA,-0.048,0.044,0.119,0.245,34.0458,34.0178,-0.049,0.11,0.375,-0.098,0.65,0.01,0.377,-0.004,0.107,0.137,0.07752,18.175,11.05,0.1715,0.214,0.38515,0.67735,0.1827,0.0101,1.4559,0.0659,0.49,9.65,16.8,14.72,16.71,54060164,26.75,55.64,242.046,90.132,16.702,38.75,111.875,0.02429,0.08929,0.21643,34.0178,-0.11,-0.218,-0.064,-0.106,0.035,-0.006,-0.006,NA,86.916,61.118,51.604,276.31,11.05,31.5,NA,NA,31.09,0.5529,18.398,11.63,20.26,20.04,0.136,0.4412,0.24066667,0.35326667,17.226,-0.66794478,-7.132,0.00785992,0.31274945,-0.36877048,0.26237946,0.13566667,1.24166667,0.25283918,-0.17154868,-0.24066667,-0.35326667,0.03683334,-0.70876667,0.87318531,0.65890942,0.97521579,0.71551438,0.59813358,0.1465863,0.80016258,0.55418785,0.27871611,0.41798082,0.54486178,0.39619339,0.86559219,612.87705219,0.031,0.173,1.3296,-0.10466667,0.08793333,-0.142,-1.2986,1.1566,-0.13566667,-1.24166667,123.95,4.8521,2.1736,89.167,NA,7.0734,9.6662,0.8065,0.10032,0.052351,0.0056,1.7162,0.0992,4.5937,0.1921,0.19713,0.13875,6.2562,1114.88,3.6429,32.57,31.737,2.9316,1.21268907,-3.29,-90.132,-0.67,-14.72,-3.06140591,-0.20394795,2.10104761,-1.20291187,0.15648937,91.46974518,3.30770136,7.53599961,3.29,-0.24,7.4004572,15.0378224,-0.34248212,0.67084674,2.5771,-2.06017721,-1.08789312,-0.25766512,0.4412,271.379
2015-02-27,5944.905,4882.22,4967.137,11210.27,1815.86,3440.83,578.31,24778.28,187.32,5445.108,1990.47,213.062,179.746,157.361,175.241,193.563,345.896,843.31,588.89,333.45,174.2,299.69,235.94,69.42,513.7,145.8,662.89,636.13,1884.08,992.8,343.49,195.96,337.03,264.23,461.6,218.83,72.37,211.06,248.3,114.57,86.62,183.53,169.8,142.75,108.19,223.9,233.61,137.29,433.46,2313.54,599.47,910.21,1054.41,1776.86,2003.2,2541.9,90.28,239.68,104.03,207.97,247.45,240.42,203.78,489.629,120.31,99.07,18585.2,3228.843,3478.73,177.54,2113.86,6935.38,0.646,0.24,28.6,0.018,4.43,4.45,0.2609,1.9688,0.0152,0.1294,13.5,13.84,-0.388,0.184,0.646,11,-2.3,-4.6,177.157,0.386,0.686,1.2075,1.037,2.441,0.9603,0.9389,1.4822,1.7352,0.23,2.097,0.129,-0.2336,3.39,3.15,3.24,3.33,3.2,5.6,-0.046,0.042,0.118,0.241,34.1654,32.9141,-0.0585,0.11,0.325,-0.099,0.612,0.009,0.34,-0.006,0.094,0.152,0.085,17.75,11.8,0.172,0.214,0.3829,0.6686,0.1827,0.0101,1.4527,0.0659,0.49,9.03,16.26,14.49,16.87,54045436,27.75,55.06,234.113,87.333,17.236,39,106.772,0.02357,0.08714,0.21286,32.9141,-0.115,-0.231,-0.09,-0.108,0.025,-0.008,-0.006,NA,85.333,60.92,50.647,270.277,11.8,32.5,5.07,5.42,29.04,0.6026,17.8235,11.536,20.15,18.97,0.13366667,0.43746667,0.241,0.34953334,17.225,-0.6928121,-4.333,0.02529008,0.34512437,-0.35534891,0.27143791,0.10866666,1.25343334,0.28479606,-0.16736216,-0.241,-0.34953334,0.053,-0.71465,0.89557793,0.71506383,0.98525742,0.7369176,0.71309805,0.158795,0.78315187,0.55694918,0.31856997,0.48068541,0.59636217,0.47643055,0.86994452,616.77957501,0.00133333,0.153,1.34136667,-0.10733333,0.08793333,-0.15166667,-1.34003334,1.18836667,-0.10866666,-1.25343334,123.4,4.9353,2.21,87.5,19.5,7.1046,9.708,0.80721,0.10096,0.052694,0.0057,1.736,0.1004,4.6204,0.1924,0.19912,0.138,6.2602,1098.69,3.6043,32.538,31.44,2.9301,1.21404147,-3.29,-87.333,-0.71,-14.49,-3.05868531,-0.19545171,2.10098968,-1.20644219,0.16333388,90.8385557,3.30488684,7.52761895,3.29,-0.24,7.40036618,14.95071864,-0.18018018,0.67535992,2.5174,-1.99295499,-1.14265211,-0.25485637,0.43746667,269.581
2015-02-28,5908.492,4910.62,4987.89,11327.19,1820.87,3426.18,582.5,24902.06,189.39,5451.422,1993.08,212.247,179.182,155.689,175.235,192.606,343.715,842.03,589.74,334.85,175.64,299.62,237.72,70.12,520.32,148.03,664.37,642.7,1880.83,993.82,344.34,197.84,336.24,266.62,460.48,221.37,73.14,212.45,250.52,114.32,87.96,184.78,171.8,142.9,107.84,222.88,231.93,136.2,432.88,2287.99,597.31,897.66,1042.67,1773.99,2002.88,2533.9,90.19,235.84,103.81,207.11,247.26,239.45,202.49,488.832,119.18,98.96,18785.79,3298.358,3566.29,180.14,2110.74,6949.73,0.664,0.24,29.1,0.018,4.33,4.47,0.2616,2.0295,0.0152,0.1306,13.38,13.91,-0.38,0.176,0.664,11,-2,-1.9,177.627,0.34,0.6555,1.1925,1.041,2.453,1.1804,1.1221,1.5683,1.8068,0.2188,2.0793,0.124,-0.2227,3.41,3.16,3.25,3.33,3.22,5.6,-0.062,0.04,0.114,0.238,36.0124,33.655,-0.069,0.11,0.298,-0.121,0.576,0.01,0.343,-0.004,0.096,0.147,0.085,17.45,11.85,0.1719,0.2145,0.37835,0.66935,0.198,0.0101,1.5365,0.071,0.41,9.4,16.26,13.9,16.85,54023184,28.5,54.46,243.084,85.722,17.168,38.5,103.817,0.02143,0.085,0.20929,33.655,-0.128,-0.234,-0.104,-0.125,0.026,-0.008,-0.005,NA,85.291,60.744,50.185,266.752,11.85,32.25,4.73,5.6,28.15,0.6461,17.3519,11.668,19.08,19.55,0.13066667,0.43643333,0.25533334,0.3417,17.116,-0.67889519,-2.722,0.03616168,0.35747068,-0.32688078,0.25783663,0.11133334,1.3093,0.30281159,-0.14770229,-0.25533334,-0.3417,0.069,-0.74938333,0.95301986,0.76108275,0.97014445,0.76936565,0.65078086,0.27755234,0.77505987,0.56856409,0.36881126,0.51956535,0.62095813,0.48266061,0.86358026,617.78337098,-0.01333333,0.155,1.40403333,-0.12466667,0.09473333,-0.16833333,-1.41736666,1.24903333,-0.11133334,-1.3093,123.29,4.9456,2.177,85.916,19.5,7.111,9.7146,0.8071,0.10137,0.052711,0.0057,1.7494,0.1037,4.6373,0.1937,0.19977,0.139,6.2587,1093.93,3.576,32.306,31.33,2.9295,1.21709484,-3.3,-85.722,-0.7,-13.9,-3.0579352,-0.18501232,2.10305816,-1.20823896,0.17660029,90.05586934,3.30410984,7.52408685,3.3,-0.25,7.40355508,14.78365438,-0.11490767,0.67756551,2.4739,-2.00876781,-1.11077995,-0.2540842,0.43643333,260.459
2015-03-02,5928.767,4951.48,4963.527,11401.66,1821.21,3402.86,590.14,24823.29,192.14,5450.294,1985.8,212.466,179.651,154.382,174.893,193.418,341.604,839.76,588.21,333.68,175.7,298.41,237.62,69.85,517.96,147.96,661.25,644.4,1886.26,990.28,342.51,197.97,335.37,266.65,462.21,223.41,73.38,213.69,250.43,115.41,88.03,185.05,172.18,142.72,107.46,221.94,231.34,136.06,432.47,2287.85,597.62,896.26,1043.36,1772.86,2000.57,2533.7,90.22,235.71,103.8,206.98,248.25,239.55,202.83,489.03,119.48,98.87,18797.94,3310.303,3572.84,182.01,2104.5,6946.66,0.734,0.22,29.1,0.013,4.31,4.46,0.26185,1.993,0.0101,0.127,13,13.34,-0.41,0.241,0.734,11.9,-1.5,-3.8,177.227,0.425,0.6938,1.2525,1.119,2.498,1.3148,1.27,1.6414,1.8336,0.1535,2.1708,0.068,-0.1594,3.44,3.14,3.29,3.33,3.19,5.6,0.064,0.039,0.11,0.233,35.6443,32.7683,-0.065,0.06,0.328,-0.122,0.604,0.008,0.335,NA,0.073,0.147,0.0965,18.6,13.05,0.173,0.2145,0.3807,0.6796,0.1878,0.0203,1.4988,0.0659,0.49,9.56,16.67,13.86,16.89,53963440,27,57.47,248.288,82.167,16.674,38.5,103.735,0.025,0.08143,0.20714,32.7683,-0.125,-0.227,-0.086,-0.123,0.018,0,-0.002,NA,83.98,60.243,48.928,258.41,13.05,32.5,5.2,5.2,28.34,0.6184,17.7528,11.868,20.79,20.55,0.12733333,0.44071667,0.25066666,0.35278334,16.908,-0.60403267,0.833,0.06244559,0.39805388,-0.29270352,0.26322274,0.12833333,1.28213334,0.31531401,-0.10496175,-0.25066666,-0.35278334,0.05916667,-0.729,0.95691423,0.72133814,0.94743945,0.77449311,0.54333742,0.08776257,0.83796584,0.57511773,0.41714892,0.52510881,0.63358252,0.45294307,0.88464211,615.85693598,0.005,0.142,1.37006667,-0.12333333,0.08793333,-0.137,-1.36506667,1.22806667,-0.12833333,-1.28213334,123.45,4.906,2.1554,82.167,19.5,7.0466,9.6592,0.8087,0.10147,0.052532,0.0057,1.7358,0.1024,4.6104,0.194,0.19918,0.135,6.271,1100.27,3.6102,32.328,31.484,2.9375,1.222191,-3.30333333,-82.167,-0.655,-13.86,-3.05781613,-0.16887392,2.1042859,-1.2035057,0.1882542,88.80153911,3.30398637,7.52276198,3.30333333,-0.3,7.40542547,14.63679333,-0.26242545,0.67226541,2.5016,-2.19900187,-1.29702661,-0.26138482,0.44071667,261.079
2015-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.04,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.61699865,NA,NA,NA,NA,NA,NA,NA,NA,-0.11127331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22173432,NA,NA,-0.655,NA,NA,NA,NA,-1.20208324,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67087793,NA,NA,NA,NA,NA,NA
2015-03-04,5958.882,4917.32,5008.096,11410.36,1817.13,3403.89,577.43,24887.44,187.11,5477.831,1996.81,213.476,179.555,155.077,175.321,191.025,342.653,844.1,589.45,333.91,176.28,300.74,237.18,70.06,519.47,148.2,663.43,662.15,1879.48,988.26,340.67,197.78,334.55,266.49,460.27,224.34,73.53,212.71,248.71,114.71,87.38,185.33,172.31,142.58,108.35,223.79,232.98,133.4,433.21,2269.43,593.89,886.62,1042.59,1776.65,2008.52,2534.2,90.53,233.55,104.12,207.43,246.17,239.24,203.58,490.623,117.81,99.18,18826.88,3336.285,3601.26,177.98,2117.39,6940.64,0.775,0.22,29,0.013,4.25,4.56,0.26095,2.082,0.0101,0.13,12.56,13.04,-0.41,0.216,0.775,18.9,9.9,-2.9,177.119,0.273,0.6885,1.295,1.143,2.494,1.2937,1.1836,1.6204,1.8325,0.2452,2.1345,0.158,-0.2495,3.43,3.13,3.33,3.33,3.19,5.35,-0.055,0.039,0.11,0.23,35.9288,32.8537,-0.068,0.12,0.356,-0.122,0.638,0.015,0.35,NA,0.079,0.177,0.095,19,12.5,0.1727,0.2145,0.3842,0.68185,0.1929,0.0101,1.5743,0.071,0.48,9.83,16.27,13.31,16.46,53734040,25.25,44.16,243.396,79.5,16.625,39.25,102.912,0.025,0.08143,0.21,32.8537,-0.126,-0.213,-0.062,-0.127,0.025,0,-0.001,NA,82.54,59.679,49.49,260.185,12.5,32.5,4.82,5.58,29.01,0.6621,17.7992,12.247,20.5,20.63,0.12633333,0.44233333,0.25133333,0.351,16.979,-0.55415414,3.5,0.05434554,0.42230541,-0.29020334,0.28046916,0.152,1.34813334,0.3257636,-0.06496341,-0.25133333,-0.351,0.049,-0.7654,1.01046179,0.71648475,0.9047986,0.79994083,0.53474195,0.11994914,0.87088726,0.60350023,0.47795547,0.52149092,0.65267155,0.44289502,0.90632082,615.52061764,0.027,0.15133333,1.43946667,-0.125,0.09133333,-0.12433333,-1.41246667,1.28813334,-0.152,-1.34813334,123.54,4.8838,2.209,78.584,19.5,7.0352,9.668,0.8088,0.10123,0.052345,0.0057,1.729,0.101,4.5993,0.194,0.19982,0.1365,6.2725,1100.68,3.6254,32.329,31.39,2.9383,1.22896388,-3.29666667,-79.5,-0.635,-13.31,-3.05669433,-0.14895093,2.10525767,-1.19336607,0.20515347,87.1769504,3.30282254,7.51897961,3.29666667,-0.3,7.40689131,14.42583319,-0.17823894,0.66346115,2.4579,-2.23659601,-1.31285526,-0.26752463,0.44233333,264.987
2015-03-05,5933.9,4869.25,4979.901,11280.36,1821.25,3422.11,566.49,24702.78,183.35,5474.619,2001.38,212.209,178.523,155.2,174.484,189.856,340.091,840.52,589.15,332.94,176.09,301.72,237.13,68.98,507.86,146.98,652,658.05,1870.03,986.2,338.38,196.87,334.22,265.98,455.74,219.65,72.69,210.45,246.56,113.47,87.21,185.1,171.98,142.88,108.11,222.29,231.52,134.37,431.35,2263.07,590.7,887.25,1037.56,1768.57,1998.52,2523.8,90.07,233.91,103.69,206.18,243.87,237.42,203.43,485.322,117.82,98.72,18815.16,3263.052,3507.9,174.19,2107.78,6889.13,0.733,0.23,29,0.013,4.26,4.58,0.26515,2.1189,0.0101,0.1244,12,13.86,-0.419,0.213,0.733,19.3,10.1,-1,177.132,0.263,0.6945,1.3225,1.189,2.491,1.4014,1.2759,1.6702,1.8738,0.2404,2.2243,0.162,-0.2451,3.45,3.17,3.41,3.37,3.24,5.35,-0.063,0.038,0.109,0.228,32.9286,31.582,-0.065,0.12,0.362,-0.122,0.668,0.013,0.376,NA,0.103,0.181,0.095,19.325,12.075,0.173,0.2155,0.3879,0.6871,0.2132,0.0051,1.6056,0.0763,0.49,9.41,16.94,13.27,16.78,53676784,23.25,41.01,240.454,82.333,16.959,39.5,101.72,0.02643,0.08143,0.21,31.582,-0.127,-0.21,-0.06,-0.118,0.026,0,-0.001,NA,82.413,59.795,50.613,266.151,12.075,33,4.2,5.1,29.88,0.6782,19.5843,13.209,20.81,20.33,0.125,0.44671667,0.24733333,0.34685,16.959,-0.53941374,0.667,0.03608363,0.38139692,-0.28854317,0.24883259,0.153,1.3677,0.27561294,-0.08919019,-0.24733333,-0.34685,0.04583333,-0.78371667,1.01435616,0.54068643,0.79721112,0.71598489,0.56697498,0.08554281,0.77949264,0.5869899,0.46767054,0.44362284,0.62233997,0.45570515,0.87029816,614.86929342,0.03066667,0.16833333,1.46756667,-0.12233333,0.09986667,-0.13766666,-1.4369,1.29923334,-0.153,-1.3677,123.86,4.8994,2.1665,82.334,19.5,7.0108,9.646,0.8092,0.10137,0.052361,0.0057,1.7263,0.1008,4.5981,0.1939,0.19981,0.1385,6.2753,1098.04,3.6326,32.358,31.407,2.9382,1.23354211,-3.33,-82.333,-0.605,-13.27,-3.06083826,-0.13959988,2.10047761,-1.17905571,0.22146986,86.40692128,3.30714376,7.52735103,3.33,-0.28,7.39982099,14.24205571,-0.1591014,0.65245365,2.4818,-2.21581613,-1.34874949,-0.26950821,0.44671667,267.147
